Pipe DN,Pipe Schedule,Lumped Mass,Flange Class,Length,Length2
125,80,50,300,1.8628595695272785,4.900055521100976
125,80,50,300,0.7622729418677242,4.752169170559495
125,80,50,600,1.1481683736899095,4.383094888306168
125,80,50,600,2.0291745740739926,3.6689125904457316
125,80,50,600,1.8955011705307157,1.7408813212961736
125,80,50,600,2.607229225760125,4.111914775870234
125,80,50,600,0.3998454005482447,2.03428304432418
125,80,100,150,4.356269125014891,3.5786974399888933
125,80,100,150,4.249028822616393,4.848463704819727
125,80,100,150,4.250889595998544,2.131272051191593
125,80,100,150,1.5226572938645326,1.5431994249639809
125,80,100,150,2.4397524309784733,4.593229381633333
125,80,100,300,3.7642448418079577,2.532630922208624
125,80,100,300,1.1201964922845657,0.6158777900420764
125,80,100,300,4.067229870466754,1.2587665490990165
125,80,100,300,0.41377155363659757,0.625364824615074
125,80,100,300,0.739468364373691,2.1659517049445824
125,80,100,600,0.3109014383472895,0.564598501454775
125,80,100,600,4.2497377192481505,0.6637070938150946
125,80,100,600,2.3604590396333145,3.7017538817046876
125,80,100,600,3.1384626187057694,2.924969569558639
125,80,100,600,0.6290637827927309,2.8152399475895518
125,80,250,150,2.0166073622586103,3.4781038332564154
125,80,250,150,1.6755733676680176,3.875936643562367
125,80,250,150,2.141625991527497,2.9255942254553253
125,80,250,150,2.1375331192667444,1.3841156065920257
125,80,250,150,2.60932066719065,3.275392112992898
125,80,250,300,1.339018146107122,4.097686255373754
125,80,250,300,3.4707902040749956,3.9451037556486224
125,80,250,300,3.6180002033364707,3.9067983287196673
125,80,250,300,2.503319340697829,4.196597121160687
125,80,250,300,0.6127979276836711,2.9338933189377165
125,80,250,600,3.8345459813928913,3.9875005345315158
125,80,250,600,1.9627208862767567,0.3147026337921694
125,80,250,600,3.999437129543414,2.2789297074035093
125,80,250,600,2.3304280349834245,2.572476816052843
125,80,250,600,0.6007801274444446,1.8827187361274038
125,80,500,150,0.37354044068456743,4.061625665030298
125,80,500,150,1.831009282451317,3.217968260434952
125,80,500,150,4.146362763609409,4.397168586580266
125,80,500,150,1.7101683407638517,2.7055578238691167
125,80,500,150,4.983199690825111,1.0647604815237823
125,80,500,300,3.3001304053370584,1.620274761619601
125,80,500,300,1.0716507883867827,4.192913328562963
125,80,500,300,1.7255944104073442,0.35820041861777807
125,80,500,300,0.8690469105826772,3.151331069603024
125,80,500,300,1.378858772799861,2.1758805545747064
125,80,500,600,0.8466317406688191,2.209420607274422
125,80,500,600,1.3666647579766829,2.87701626938866
125,80,500,600,2.3167231213335655,3.959822302707027
125,80,500,600,2.035738926940826,1.465390355063549
125,80,500,600,3.5241486941428795,1.7074777151534422
125,XS,0,150,4.4990139656992945,4.550320716921618
125,XS,0,150,4.614187844763659,1.3692765704149008
125,XS,0,150,1.4320517969977788,1.6096431780621911
125,XS,0,150,1.0892197410357853,4.905363480462415
125,XS,0,150,4.436888272205617,1.894210781997662
125,XS,0,300,3.26536500747923,0.31788659034176486
125,XS,0,300,2.71753814804626,1.2972131399242333
125,XS,0,300,0.5855347231579053,3.041425341480663
125,XS,0,300,1.2299983036815678,3.877315862716708
125,XS,0,300,4.576806923858154,3.566594961352131
125,XS,0,600,4.179984224938582,4.484908532014525
125,XS,0,600,4.62541115782492,3.702317079564014
125,XS,0,600,4.378866403838551,4.017437681516364
125,XS,0,600,4.924656354325063,0.4024745423650975
125,XS,0,600,0.7546624107507947,4.716946890444131
125,XS,25,150,2.1767149717608776,4.409051730612252
125,XS,25,150,0.4714691369141949,0.7276328944236672
125,XS,25,150,3.3889763142076577,4.952863022594568
125,XS,25,150,3.2676720098576792,3.5585535685750123
125,XS,25,150,2.2014383843155,4.768144012414703
125,XS,25,300,2.5232924673715305,2.2667667957313804
125,XS,25,300,2.807151216113647,4.764409755669376
125,XS,25,300,1.3584169486823794,4.49355016461894
125,XS,25,300,2.0912626519127193,0.42792920282787544
125,XS,25,300,1.3907391281038621,3.8444276389474816
125,XS,25,600,2.3757941135237757,0.5886746022166891
125,XS,25,600,4.031576523735216,2.729693628740377
125,XS,25,600,2.9068655231903455,0.33496359364546285
125,XS,25,600,3.22423474782165,4.869931355119838
125,XS,25,600,0.36920485220302046,4.854606623219052
125,XS,50,150,4.8703826399694625,0.6205830783957134
125,XS,50,150,4.869869561312266,2.4354851977572083
125,XS,50,150,4.595588233558675,2.6391073799576397
125,XS,50,150,4.831850288881711,3.7822153233525238
125,XS,50,150,3.5126812213886867,2.5921852932566916
125,XS,50,300,1.2461311387643255,2.3061193145344707
125,XS,50,300,1.7936761087564714,2.234828305839922
125,XS,50,300,0.7200187652344976,1.9999750186350318
125,XS,50,300,3.2010966762220567,4.914338893447909
125,XS,50,300,4.364673833472371,0.901721152830882
125,XS,50,600,1.5049430628576497,0.8689804416377278
125,XS,50,600,0.37288000763645346,3.222652290371572
125,XS,50,600,1.3872471679786744,3.5002559695516635
125,XS,50,600,1.2525474613530776,1.6191478819033693
125,XS,50,600,4.676233203959875,4.376140236203214
125,XS,100,150,2.545537732831258,3.051736454443114
125,XS,100,150,4.984640546535896,1.88334931794232
125,XS,100,150,4.737847743786667,2.923644218863403
125,XS,100,150,3.754239220116112,2.3413097884536813
125,XS,100,150,4.6436625672843395,1.8767253085069537
125,XS,100,300,1.499207411401232,1.2312216973421195
125,XS,100,300,2.9029109323421327,2.5882050775604357
125,XS,100,300,2.9991537858212656,3.452700908780024
125,XS,100,300,3.9292297988364577,1.134020933273377
125,XS,100,300,1.4450584592997533,1.973791239405946
125,XS,100,600,2.597620010901401,4.263289565744923
125,XS,100,600,1.3954148084233062,4.022162634213778
125,XS,100,600,0.7607722669861169,0.5639449319917308
125,XS,100,600,0.8794082170450377,0.6528515887665357
125,XS,100,600,2.5049716114860248,3.8226810516832885
125,XS,250,150,2.07825128844243,2.958335930068861
125,XS,250,150,4.058783405122133,4.229558279258136
125,XS,250,150,2.7168667117221803,4.649716854732077
125,XS,250,150,1.6377162782945054,2.722290151696987
125,XS,250,150,3.2817807841873643,4.860910458416752
125,XS,250,300,2.7339938180528662,4.450710101173344
125,XS,250,300,4.64734643596145,3.281421977951759
125,XS,250,300,0.8746457895434261,0.7414497455333817
125,XS,250,300,0.40499253823521475,2.120113855233095
125,XS,250,300,4.012116338703304,1.7730933235754882
125,XS,250,600,3.8312625564076406,2.5408544461583444
125,XS,250,600,1.371696561080756,3.67319741096276
125,XS,250,600,2.330413870353013,4.017054641414879
125,XS,250,600,4.021334313581683,1.4052970051018396
125,XS,250,600,1.406065357814571,1.676278419397297
125,XS,500,150,4.066978327603911,3.9323694081955107
125,XS,500,150,1.1738927929138285,0.8787606581134899
125,XS,500,150,2.965831863410448,0.9427844565064918
125,XS,500,150,2.309487911809505,2.0229505068665783
125,XS,500,150,2.1983454932875284,3.45443013880768
125,XS,500,300,3.121680890709344,1.6944029935845393
125,XS,500,300,1.8692216886440398,0.45338841584382206
125,XS,500,300,4.474986447830204,3.5603198129349507
125,XS,500,300,1.7113691202277062,3.3017670192415487
125,XS,500,300,2.754619082313841,3.1774610176168276
125,XS,500,600,3.578532860825874,1.6165708974679893
125,XS,500,600,0.9965956888684742,3.0737443631688515
125,XS,500,600,1.2604336552557986,1.3306441769985329
125,XS,500,600,3.1946763269527088,2.300216873733908
125,XS,500,600,4.798722653903034,1.2928371423248417
125,XXS,0,150,2.045313058184796,4.5996652212625895
125,XXS,0,150,2.8940200828345217,4.8394803701674425
125,XXS,0,150,2.42888208224662,4.403831340575081
125,XXS,0,150,2.020907966831966,1.2143359007019425
125,XXS,0,150,0.9613799926393862,3.626562280637436
125,XXS,0,300,0.49743969001451194,4.958459704467352
125,XXS,0,300,4.861432828437675,0.9011592031263687
125,XXS,0,300,3.499133922944063,3.938957421512345
125,XXS,0,300,3.2396230445299925,3.629328692695193
125,XXS,0,300,4.531716481507891,3.848020159748779
125,XXS,0,600,2.2404009494692962,0.6458017104067111
125,XXS,0,600,3.204552308886575,3.166588273409121
125,XXS,0,600,0.9134933346210772,4.729516034808883
125,XXS,0,600,2.2071306077927946,2.2570814080378625
125,XXS,0,600,4.241653737773807,4.568849070589051
125,XXS,25,150,1.5308657570484885,3.290333881229142
125,XXS,25,150,3.086891443682225,0.48469908302565967
125,XXS,25,150,1.0805332996958954,4.46623876312867
125,XXS,25,150,0.627682496330237,4.665826321356588
125,XXS,25,150,0.678182730642404,1.4441444216763073
125,XXS,25,300,3.705326807648083,0.7174501977920809
125,XXS,25,300,2.5891884458557746,4.7918607605783725
125,XXS,25,300,0.6161312224946239,0.3885661925426132
125,XXS,25,300,2.532998347841503,4.479524007700787
125,XXS,25,300,1.9211081898965918,1.5670245024056295
125,XXS,25,600,0.8731622335227984,1.1880410351749626
125,XXS,25,600,2.9345637119399663,4.661138025971119
125,XXS,25,600,1.1332201181256127,1.2104573570327215
125,XXS,25,600,4.234170771800913,2.526189142755229
125,XXS,25,600,3.7277173693097017,0.8511935364947902
125,XXS,50,150,2.5835382395160305,1.3065779876074644
125,XXS,50,150,4.857017969813226,1.467160107738097
125,XXS,50,150,4.732692495886395,1.2091162525757435
125,XXS,50,150,3.94072576686936,4.7247173942643155
125,XXS,50,150,2.4592096483838217,4.063536818491855
125,XXS,50,300,2.870375376791945,3.321755538005554
125,XXS,50,300,4.554200048374102,3.0928277412851255
125,XXS,50,300,3.2757125869415846,1.98674829296753
125,XXS,50,300,3.065984746831413,3.7044117807057226
125,XXS,50,300,3.6523538698249793,2.875782377674513
125,XXS,50,600,3.5211990383895477,1.9188449965552803
125,XXS,50,600,2.7342131158412046,1.1282798382023507
125,XXS,50,600,3.615715667084705,2.1575858750302936
125,XXS,50,600,3.1985379894210175,4.664625199464611
125,XXS,50,600,1.0432140438431088,0.7556651093637063
125,XXS,100,150,0.6776204082307022,3.942960370132252
125,XXS,100,150,3.813800627487694,3.420472574058358
125,XXS,100,150,4.400398987863783,4.961318579548124
125,XXS,100,150,4.326979699401029,0.5835841217442082
125,XXS,100,150,4.630133953003281,3.8502768878782567
125,XXS,100,300,4.0484206278124795,4.99544852025847
125,XXS,100,300,0.7670165257751148,1.1158010160000826
125,XXS,100,300,0.32724302303645725,3.763690206150191
125,XXS,100,300,1.8918002670422902,4.455193568435027
125,XXS,100,300,3.8015045329911406,0.6341775730876518
125,XXS,100,600,4.327983997165925,0.4815634200438535
125,XXS,100,600,3.5081546923115208,3.0505518786951153
125,XXS,100,600,3.490489243632532,2.6049115226602253
125,XXS,100,600,3.8064234241762076,2.4050013990060766
125,XXS,100,600,4.3278448955255815,4.4206576707380325
125,XXS,250,150,2.796851766928189,2.033068154034191
125,XXS,250,150,4.837446654420673,3.1523715194242468
125,XXS,250,150,0.9665117136771086,4.1633214720260385
125,XXS,250,150,1.317853780544957,4.170306786943387
125,XXS,250,150,2.645463145865073,1.7720886174907013
125,XXS,250,300,2.6875269490759752,3.191767835287892
125,XXS,250,300,1.5100167541553031,3.4972910690190764
125,XXS,250,300,0.4647662101235691,3.711124578808543
125,XXS,250,300,0.3805613104112039,2.2934725597399472
125,XXS,250,300,3.3165767524655436,1.0735097491083616
125,XXS,250,600,1.9108082221359959,4.805906521426023
125,XXS,250,600,3.356993757333821,3.717628655992569
125,XXS,250,600,3.5123882240939186,3.510214316632619
125,XXS,250,600,1.2219604902319159,0.8256352667607725
125,XXS,250,600,0.9320734268294142,4.247563837428263
125,XXS,500,150,3.785310738372551,2.2208013113310963
125,XXS,500,150,0.8455351511890052,2.0193251280556805
125,XXS,500,150,4.452353439008811,0.6451959550646744
125,XXS,500,150,2.5388889369240433,2.8842732165224425
125,XXS,500,150,4.758152438720629,3.467487226805648
125,XXS,500,300,1.953660981215136,2.160049876571247
125,XXS,500,300,2.457632376446222,1.6000683358387913
125,XXS,500,300,0.5777906760632882,4.532795014319686
125,XXS,500,300,4.547017832963951,0.9213160652403167
125,XXS,500,300,4.190318679682634,4.9934751662114385
125,XXS,500,600,0.3108293763179955,0.41929301617102005
125,XXS,500,600,3.810009428719054,0.804804620719195
125,XXS,500,600,3.4514390318161294,1.731331983521496
125,XXS,500,600,0.5552487511328821,2.2378374114802835
125,XXS,500,600,4.244807481386289,1.3503561709394536
150,40,0,150,0.5574690333194156,0.9093412622309751
150,40,0,150,2.0949690025625247,2.307952396891561
150,40,0,150,0.9486197904612956,1.6320702298204723
150,40,0,150,3.1371416853691785,4.780989151064126
150,40,0,150,3.5251841182164254,1.2618059819058454
150,40,0,300,2.5216676526853026,1.8874230235280467
150,40,0,300,4.333605506186557,1.2020686247077164
150,40,0,300,0.3995749455232696,2.041382285830839
150,40,0,300,1.386696138563358,3.3545904012093195
150,40,0,300,1.3501281943589212,0.8427292698959892
150,40,0,600,1.0208164416504248,2.9683896931101863
150,40,0,600,4.122968494388331,4.3925571395721175
150,40,0,600,2.7224227514125334,0.45204358802963174
150,40,0,600,1.493107555007973,0.82864358995607
150,40,0,600,3.453212504528353,3.8540550956521287
150,40,25,150,1.6907207162620195,1.4913452044141358
150,40,25,150,1.8771277105307926,1.0027916651322484
150,40,25,150,4.675928458232558,1.1118328186901285
150,40,25,150,4.424762500824264,3.394167737099669
150,40,25,150,4.336969275468991,1.6332024053057301
150,40,25,300,4.856700237089459,2.9177007624646523
150,40,25,300,4.366419218904622,0.9214610113275037
150,40,25,300,3.329691005939393,4.942558735435934
150,40,25,300,4.380824843515615,0.41319041077582513
150,40,25,300,4.432160183626653,2.8126377849922055
150,40,25,600,2.2826550233814737,2.90483900654125
150,40,25,600,4.556668111572335,4.2815534493232885
150,40,25,600,2.1077272257366286,3.207815231293631
150,40,25,600,2.1674244616061937,3.360122280284525
150,40,25,600,0.4899759437088185,3.57481096663882
150,40,50,150,4.2468728751423495,2.9164838540798605
150,40,50,150,1.505170505104844,2.3009889596514452
150,40,50,150,0.6588175611786944,3.6464933206493826
150,40,50,150,0.9263486281895408,0.4240406512748882
150,40,50,150,4.146612359884222,2.211640137741491
150,40,50,300,4.000414829527767,0.5689456402456248
150,40,50,300,4.052205316469953,3.2665947506389994
150,40,50,300,4.117704410100405,3.50097884934976
150,40,50,300,4.358026395239787,4.528659676027789
150,40,50,300,4.113375642771742,1.5064028075394116
150,40,50,600,1.0135159797934563,1.377615848086207
150,40,50,600,4.047837716049836,4.922023613532118
150,40,50,600,3.4486011684536915,4.762949025277219
150,40,50,600,2.554244941059642,4.168226371453418
150,40,50,600,3.5921884763304908,4.00756577653667
150,40,100,150,2.8244268675704975,1.6101572003986724
150,40,100,150,1.3497433539501682,3.56673439559593
150,40,100,150,2.294754843410023,1.7765056008421332
150,40,100,150,1.8569663727057848,3.35099690536764
150,40,100,150,4.524949232395398,1.6062701640951138
150,40,100,300,0.3997053405929181,3.539333075343002
150,40,100,300,2.20077829978653,1.2294788697684729
150,40,100,300,1.9698233149546256,1.3542458672061086
150,40,100,300,4.015449536181768,2.0420973056157177
150,40,100,300,1.6559764305660336,2.8825220097882647
150,40,100,600,3.1421731353849642,0.955068739117019
150,40,100,600,4.212383626110326,2.101428815670745
150,40,100,600,0.9499951170812326,2.0694104788814704
150,40,100,600,4.087812177269083,0.9057547014500242
150,40,100,600,3.71190193260783,1.4881138990158604
150,40,250,150,1.633896975110593,3.3573026598919293
150,40,250,150,4.121177631756951,4.645441479199555
150,40,250,150,2.9192469547284947,2.0238186819642223
150,40,250,150,4.14794500090652,1.0391494747740209
150,40,250,150,3.629663852519142,4.196576481966372
150,40,250,300,0.714999952063875,4.736919733016299
150,40,250,300,2.08407700569659,4.728690105100811
150,40,250,300,4.622324898908296,1.304467629295119
150,40,250,300,0.36951066372256935,1.4888576867419856
150,40,250,300,2.2957198426089325,3.8947566904868967
150,40,250,600,2.8589012643910277,4.582760246364816
150,40,250,600,1.19455781835922,2.4420483444110204
150,40,250,600,0.9521719346931283,3.125938620049567
150,40,250,600,3.3040998265367088,0.6297167342061946
150,40,250,600,3.782185210078976,3.0731986195951237
150,40,500,150,4.681180471229014,4.993813693914727
150,40,500,150,1.804606050336043,1.0912804827951184
150,40,500,150,4.340603072656773,1.0906537559195364
150,40,500,150,0.48795450214635266,0.418868770982522
150,40,500,150,1.5514375928206923,1.2734071960055935
150,40,500,300,2.9289838682393308,4.035557621231266
150,40,500,300,4.900392343537877,2.9267240630275286
150,40,500,300,4.760388154213179,3.220920147851461
150,40,500,300,2.8006464932503587,1.2381865886731207
150,40,500,300,3.1674027865001335,0.6626215945512712
150,40,500,600,3.6082054483655495,1.2010004323700745
150,40,500,600,0.5162496169142502,4.546261228563997
150,40,500,600,1.8011928965693713,3.248683323754723
150,40,500,600,4.580263053454714,4.647084713493882
150,40,500,600,4.0474871885287245,2.063429570458954
150,STD,0,150,3.070243132312794,2.604802645472081
150,STD,0,150,1.7599591762182443,2.4689941510720588
150,STD,0,150,1.5507242492672233,2.1294520382746702
150,STD,0,150,2.642517638775582,3.3243586041219557
150,STD,0,150,1.8572822821467088,4.941916546636892
150,STD,0,300,3.7054787837475707,4.316530338496366
150,STD,0,300,2.2240283802809864,2.1995426792989203
150,STD,0,300,4.803314614934719,2.0635382928747443
150,STD,0,300,0.48077003878731916,3.5939487262623167
150,STD,0,300,4.572860168384631,4.374182013206284
150,STD,0,600,3.9251540588897194,1.8711814552503796
150,STD,0,600,1.8887153959948701,1.9587849488473987
150,STD,0,600,4.4148293581560685,3.121736627864593
150,STD,0,600,0.31153236110692606,2.752291919414191
150,STD,0,600,1.8270277765961132,0.6248637716747585
150,STD,25,150,2.063173823715416,3.501551943604259
150,STD,25,150,0.9947006690798841,0.4693546936252447
150,STD,25,150,3.025210933602206,3.998754116917331
150,STD,25,150,3.2421982208139366,3.813979290408416
150,STD,25,150,0.7217116878524952,2.343110977286106
150,STD,25,300,3.5129568758041643,3.811072004986058
150,STD,25,300,3.896189271302547,0.7118803931290337
150,STD,25,300,1.4119578950660054,2.2388029820800286
150,STD,25,300,1.8510757153259567,2.885935889304634
150,STD,25,300,0.4453240009858028,0.9422342186156678
150,STD,25,600,1.9322576815513144,4.545492369542831
150,STD,25,600,1.3513659089840195,4.841223849764184
150,STD,25,600,1.339758284194143,4.254575557529038
150,STD,25,600,4.421017643418121,1.1588046455286087
150,STD,25,600,0.5186479686038714,1.68124887627385
150,STD,50,150,0.6247236743012266,3.1417268662528817
150,STD,50,150,4.753630391103832,1.693256203051186
150,STD,50,150,1.5026424222099088,3.8706503983716902
150,STD,50,150,1.2380272892175366,4.200779218779237
150,STD,50,150,4.620217520704517,2.429860994873946
150,STD,50,300,4.888560531989684,1.2190408316494203
150,STD,50,300,4.848249979687921,4.786459105371169
150,STD,50,300,2.718412804153166,4.608261232810405
150,STD,50,300,3.1981166571037565,4.548478023282846
150,STD,50,300,4.550414821636734,2.308589796020731
150,STD,50,600,1.3658622126774211,0.3597141650392269
150,STD,50,600,3.2584167395653547,1.579443408222673
150,STD,50,600,4.392207754117026,4.628747589083138
150,STD,50,600,0.33420338652540266,3.7594043092584766
150,STD,50,600,3.318885128923811,1.726235543624823
150,STD,100,150,1.101351952685195,4.021302244149324
150,STD,100,150,2.5101785206945926,2.1145720014708163
150,STD,100,150,1.3577224555491263,0.841980143160806
150,STD,100,150,1.7875153051528416,2.6162968079818603
150,STD,100,150,2.6794846385045212,1.1816703505505612
150,STD,100,300,4.07354480342226,0.3727771970865307
150,STD,100,300,3.113523897555039,1.1470697461674506
150,STD,100,300,1.2194259611186096,3.2964515847790805
150,STD,100,300,2.5581648278335485,2.138744955251556
150,STD,100,300,3.226056586819367,0.5264338618380912
150,STD,100,600,1.1348811340289902,0.9418151165881787
150,STD,100,600,4.9175494748333115,3.1055725262892833
150,STD,100,600,1.590022921101589,3.041588903209048
150,STD,100,600,3.5530637807368213,2.878509631106699
150,STD,100,600,3.576297691616881,4.930782566656425
150,STD,250,150,0.6160700996193234,0.979159021866332
150,STD,250,150,2.741795451597442,2.915657989956799
150,STD,250,150,0.36437530258114126,1.5900747182363282
150,STD,250,150,2.78163255148772,0.40201579427711454
150,STD,250,150,2.8090625789517296,1.1247441457805865
150,STD,250,300,4.820033485836735,3.435737721766215
150,STD,250,300,3.3464196047158508,2.979098120180271
150,STD,250,300,4.668962572267546,3.767929112982186
150,STD,250,300,1.9612295773800723,2.801321261752152
150,STD,250,300,2.979411509491824,3.4914753916240704
150,STD,250,600,1.7830017657074237,4.189473093487266
150,STD,250,600,1.763837743624565,2.993176351581513
150,STD,250,600,4.963638424922424,0.689137984140419
150,STD,250,600,2.222564048535682,0.46550871479450984
150,STD,250,600,2.823031337039443,2.1216417376778187
150,STD,500,150,4.801201964846708,4.7670285107043675
150,STD,500,150,2.908024155133698,3.5248847834765447
150,STD,500,150,1.4524044842334902,1.0452485531571705
150,STD,500,150,2.660532397413659,2.70398741310698
150,STD,500,150,3.065104027719498,1.5422546940108617
150,STD,500,300,0.9299875156138724,2.321567375169448
150,STD,500,300,1.5732069065943985,3.8532159945612343
150,STD,500,300,3.408009007795183,3.0174053700433787
150,STD,500,300,4.429132129864907,4.3872775768249355
150,STD,500,300,3.055605557551139,3.8114119260061896
150,STD,500,600,3.147574589716761,0.5635668311511175
150,STD,500,600,2.2286016817619863,2.881960431225178
150,STD,500,600,4.032422973730382,2.9320086050452137
150,STD,500,600,3.5505882894627523,3.896072099187076
150,STD,500,600,2.5362433709359777,0.5303005477177671
150,80,0,150,4.743576577321015,4.173901592956154
150,80,0,150,3.083974024675612,3.273417742384903
150,80,0,150,4.18863185716396,1.455975594071973
150,80,0,150,2.0051045890995507,2.2348566163232912
150,80,0,150,1.4966728567733898,1.461613414701499
150,80,0,300,4.988774975029628,3.579497287330674
150,80,0,300,2.0944931119869694,1.9583466612414915
150,80,0,300,4.015524194216639,0.7553352608647246
150,80,0,300,0.5941622044257447,2.363754162932337
150,80,0,300,2.3420942060699095,1.032211359618994
150,80,0,600,1.5960280332883865,4.422049828916981
150,80,0,600,4.941466120197375,3.623843293957393
150,80,0,600,1.2752215674408034,2.395891883142571
150,80,0,600,1.8444308092907276,0.498198662462778
150,80,0,600,0.8591406646903275,3.637960471095378
150,80,25,150,4.248547300351848,2.3787251977893784
150,80,25,150,0.5380996001579218,3.3183128026426982
150,80,25,150,1.2255411870564588,3.8560335883379424
150,80,25,150,3.231219418999518,2.5917028522228422
150,80,25,150,2.310850239078433,3.921877532983052
150,80,25,300,3.808970542330982,2.3278974768747016
150,80,25,300,4.983624059647123,1.4022772373315113
150,80,25,300,3.239554268354735,4.650709313870374
150,80,25,300,2.0274855110211325,4.686619246974833
150,80,25,300,3.9997816908206607,1.2753783528932219
150,80,25,600,1.9005440804130214,1.6635567061663905
150,80,25,600,3.1554236927778248,3.128785166723289
150,80,25,600,3.3110627641274903,4.832662285950594
150,80,25,600,1.9252411253850914,2.390273254944811
150,80,25,600,3.234799270220298,3.644242698330571
150,80,50,150,4.478218620961255,0.9892993624089499
150,80,50,150,4.426165142100136,1.3852253936349264
150,80,50,150,3.349502818628735,1.9878261141979163
150,80,50,150,4.511778439916466,3.250970861008038
150,80,50,150,3.857225297411244,3.986042995836557
150,80,50,300,0.7377505821889938,2.9149652211208332
150,80,50,300,2.3703843315832547,1.6510405332399996
150,80,50,300,2.312135358642259,4.871250903835856
150,80,50,300,2.202839764330131,4.757416813251963
150,80,50,300,4.675834061842226,2.0565854482215773
150,80,50,600,2.858017490071856,1.236596493328915
150,80,50,600,0.49222743223971566,3.1953963146660898
150,80,50,600,2.384328520176846,3.6260306645561844
150,80,50,600,3.377742942899893,4.504841721362196
150,80,50,600,4.8005874468142595,0.7399241368494596
150,80,100,150,1.9596421518037905,0.5041065405687972
150,80,100,150,3.6597503115197787,2.698750242697278
150,80,100,150,3.629358985794673,1.9147257154763058
150,80,100,150,0.45673771074318603,1.9373582166813688
150,80,100,150,1.7141068015026253,3.44383691273772
150,80,100,300,1.642238622749267,2.6519507019416677
150,80,100,300,3.798941356701389,1.5625621133903778
150,80,100,300,1.7449105913856218,2.3247879663823987
150,80,100,300,2.8530561148613187,3.039751700976378
150,80,100,300,0.3360790613390674,2.363840631423567
150,80,100,600,3.9544759804894385,1.1343858308636658
150,80,100,600,2.707604036498281,4.154895496531058
150,80,100,600,1.650749237356094,1.874573105155031
150,80,100,600,4.089850952399954,4.610429544928882
150,80,100,600,1.6157161579511188,0.8852836666996298
150,80,250,150,4.356005184704498,2.6832185769359826
150,80,250,150,3.376046200620501,3.3150597060003695
150,80,250,150,2.461085034233746,4.050956414210619
150,80,250,150,4.983486227744301,2.5870661424981196
150,80,250,150,2.332977873497311,1.17702138467232
150,80,250,300,1.625681361072194,3.3305929332174427
150,80,250,300,2.2681026980741215,4.931589449288072
150,80,250,300,4.828128945520099,1.5250035630850076
150,80,250,300,4.2075709059255715,4.610757578369805
150,80,250,300,3.188942957570437,4.913509973814322
150,80,250,600,4.271182435844012,0.6359391711676246
150,80,250,600,4.435259610648969,4.743773349186642
150,80,250,600,2.019629560704632,4.1552883981527575
150,80,250,600,2.0834661263224574,4.975278242840755
150,80,250,600,4.9439331309777526,1.7421134352643224
150,80,500,150,2.8055271346519057,4.82121888462869
150,80,500,150,2.9415424993772077,3.06225229718316
150,80,500,150,0.402274130895824,1.3847268463479125
150,80,500,150,0.8810004641980105,4.628511030306882
150,80,500,150,3.542762713255636,4.413747188654512
150,80,500,300,3.748639341084974,1.8298229468836753
150,80,500,300,4.152781057432648,1.0572836339652916
150,80,500,300,3.3501640686273135,4.925656662597867
150,80,500,300,1.521703144814204,3.1069666307034858
150,80,500,300,4.097473446754065,3.7791668371667777
150,80,500,600,2.300640159702835,3.9141634550146507
150,80,500,600,1.4675384128426103,2.075440156499669
150,80,500,600,0.8630034820055996,1.139386416817946
150,80,500,600,4.942131446699003,4.325409811703566
150,80,500,600,1.2357341073997856,4.38522743104948
150,XS,0,150,1.502629153879098,2.266449668187409
150,XS,0,150,1.2708333211733005,2.2014387289062562
150,XS,0,150,3.6738787261400407,4.330951214467528
150,XS,0,150,4.491401901475227,1.9124435449257235
150,XS,0,150,4.4831727770986705,4.8752821619180535
150,XS,0,300,4.6620823141862635,0.6452183002885519
150,XS,0,300,1.4873120837321623,4.294496703006164
150,XS,0,300,3.2233648516293174,3.2069058395945977
150,XS,0,300,2.4730296107122194,2.260414912227679
150,XS,0,300,4.649767426490684,0.30869279536915883
150,XS,0,600,1.9859444431045954,1.0197022320525344
150,XS,0,600,2.1001694825527433,2.70504364539724
150,XS,0,600,2.954233862674934,4.693583995769317
150,XS,0,600,4.823642705266123,1.5146030103084185
150,XS,0,600,3.9024867957078775,3.190747251681482
150,XS,25,150,3.577451545446783,0.7538336366293066
150,XS,25,150,0.6175234376256803,2.777619141610601
150,XS,25,150,4.1903562976328095,4.407619517825721
150,XS,25,150,0.7626636722149046,4.039446197601158
150,XS,25,150,1.3854976659863434,1.9352805778224929
150,XS,25,300,1.2663485931670093,2.77321697062105
150,XS,25,300,3.83903888589951,2.8434455138083092
150,XS,25,300,4.651610881350676,1.3340438629411444
150,XS,25,300,4.907828794413741,1.9804517209688144
150,XS,25,300,2.517527256687192,1.2774092204511114
150,XS,25,600,2.9923918318315343,1.740460244279815
150,XS,25,600,3.719548023938108,1.5172008623794342
150,XS,25,600,4.1057047893523695,4.340585461479133
150,XS,25,600,4.345907833137041,2.6375324794233452
150,XS,25,600,3.3240807824776777,3.135615974445226
150,XS,50,150,0.4541348334152656,4.775788244457813
150,XS,50,150,2.2317465935685235,1.5748471074615222
150,XS,50,150,2.4234093868419744,3.124100265743554
150,XS,50,150,0.5630977017700298,3.091873713375355
150,XS,50,150,3.829937382706795,3.2174163283570283
150,XS,50,300,4.5007873940695005,4.626753526208732
150,XS,50,300,4.093839868828615,2.941841370281841
150,XS,50,300,4.514852278085429,1.4063337191756993
150,XS,50,300,1.7392564141055216,1.4702243909092945
